category,word,cefr,cocaRank,sat,keepCore,reason,oxfordDef
texture-surface,"damp",,,,,manual-pin,""
texture-surface,"soggy",,,,,manual-pin,""
texture-surface,"cracked",,,,,manual-pin,""
texture-surface,"stained",,,,,manual-pin,""
texture-surface,"rusty",,,,,manual-pin,""
texture-surface,"shiny",b1,,,Y,manual-pin,"smooth and bright; reflecting the light"
texture-surface,"glossy",,,,,manual-pin,""
texture-surface,"matte",,,,,manual-pin,""
texture-surface,"fluffy",,,,,manual-pin,""
texture-surface,"spongy",,,,,manual-pin,""
texture-surface,"lumpy",,,,,manual-pin,""
texture-surface,"bumpy",,,,,manual-pin,""
texture-surface,"flaky",,,,,manual-pin,""
texture-surface,"brittle",,,Y,,manual-pin,""
texture-surface,"fragile",c1,,Y,,manual-pin,"easily broken or damaged"
texture-surface,"sturdy",,,Y,,manual-pin,""
texture-surface,"wrinkled",,,,,manual-pin,""
texture-surface,"creased",,,,,manual-pin,""
texture-surface,"dented",,,,,manual-pin,""
texture-surface,"chipped",,,,,manual-pin,""
texture-surface,"frayed",,,,,manual-pin,""
texture-surface,"torn",,,,,manual-pin,""
texture-surface,"patchy",,,,,manual-pin,""
texture-surface,"translucent",,,Y,,manual-pin,""
texture-surface,"opaque",,,Y,,manual-pin,""
texture-surface,"reflective",,,,,manual-pin,""
texture-surface,"iridescent",,,Y,,manual-pin,""
texture-surface,"velvety",,,Y,,manual-pin,""
texture-surface,"silky",,,,,manual-pin,""
texture-surface,"leathery",,,,,manual-pin,""
texture-surface,"rubbery",,,,,manual-pin,""
texture-surface,"porous",,,,,manual-pin,""
texture-surface,"absorbent",,,,,manual-pin,""
texture-surface,"waterproof",,,,,manual-pin,""
texture-surface,"breathable",,,,,manual-pin,""
texture-surface,"insulated",,,,,manual-pin,""
texture-surface,"lined",,,,,manual-pin,""
texture-surface,"padded",,,,,manual-pin,""
texture-surface,"cushioned",,,,,manual-pin,""
texture-surface,"jagged",,,,,manual-pin,""
texture-surface,"serrated",,,,,manual-pin,""
texture-surface,"pointy",,,,,manual-pin,""
texture-surface,"blunt",,,Y,,manual-pin,""
texture-surface,"curved",b2,,,,manual-pin,"having a round shape"
texture-surface,"arched",,,,,manual-pin,""
texture-surface,"tapered",,,,,manual-pin,""
texture-surface,"gelatinous",,,,,manual-pin,""
texture-surface,"molten",,,,,manual-pin,""
texture-surface,"frothy",,,,,manual-pin,""
texture-surface,"foamy",,,,,manual-pin,""
texture-surface,"crusty",,,,,manual-pin,""
texture-surface,"crumbly",,,,,manual-pin,""
texture-surface,"powdery",,,,,manual-pin,""
texture-surface,"gritty",,,,,manual-pin,""
texture-surface,"slimy",,,,,manual-pin,""
texture-surface,"mushy",,,,,manual-pin,""
texture-surface,"big",a1,156,,Y,imsky:adjectives/size,"large in size, degree, amount, etc."
texture-surface,"little",a1,238,,Y,imsky:adjectives/size,"not big; small; smaller than others"
texture-surface,"small",a1,248,,Y,imsky:adjectives/size,"not large in size, number, degree, amount, etc."
texture-surface,"large",a1,270,,Y,imsky:adjectives/size,"big in size or quantity"
texture-surface,"long",a1,284,,Y,imsky:adjectives/size,"measuring or covering a great length or distance, or a greater length or distance than usual"
texture-surface,"black",a1,340,,Y,imsky:adjectives/colors,"having the very darkest colour, like coal or the sky at night"
texture-surface,"white",a1,386,,Y,imsky:adjectives/colors,"having the colour of fresh snow or of milk"
texture-surface,"full",a1,470,,Y,imsky:adjectives/shape,"containing or holding as much or as many as possible; having no empty space"
texture-surface,"color",,607,,Y,yle:colours,""
texture-surface,"red",a1,672,,Y,imsky:adjectives/colors,"having the colour of blood or fire"
texture-surface,"hot",a1,755,,Y,imsky:adjectives/temperature,"having a high temperature; producing heat"
texture-surface,"huge",a2,883,,Y,imsky:adjectives/size,"extremely large in size or amount; great in degree"
texture-surface,"blue",a1,940,,Y,imsky:adjectives/colors,"having the colour of a clear sky or the sea on a clear day"
texture-surface,"green",a1,1005,,Y,imsky:adjectives/colors,"having the colour of grass or the leaves of most plants and trees"
texture-surface,"cool",a1,1019,,Y,imsky:adjectives/temperature,"fairly cold; not hot or warm"
texture-surface,"wide",a2,1168,,Y,imsky:adjectives/shape,"measuring a large distance from one side to the other"
texture-surface,"average",a2,1413,,Y,imsky:adjectives/size,"calculated by adding several amounts together, finding a total, and dividing the total by the number of amounts"
texture-surface,"tiny",b1,1578,,Y,imsky:adjectives/size,"very small in size or amount"
texture-surface,"straight",a2,1642,,Y,imsky:adjectives/shape,"without a bend or curve; going in one direction only"
texture-surface,"broad",b2,1658,,Y,imsky:adjectives/shape,"wide"
texture-surface,"bone",a2,1684,,Y,imsky:adjectives/colors,"any of the hard parts that form the skeleton of the body of a human or an animal"
texture-surface,"tall",a1,1848,,Y,imsky:adjectives/size,"having a greater than average height"
texture-surface,"massive",b2,1904,,Y,imsky:adjectives/size,"very large, heavy and solid"
texture-surface,"fat",a1,2010,Y,Y,imsky:adjectives/shape,"having too much flesh on it and weighing too much"
texture-surface,"thin",a2,2013,,Y,imsky:adjectives/shape,"having a smaller distance between opposite sides or surfaces than other similar objects or than normal"
texture-surface,"brown",a1,2076,,Y,imsky:adjectives/colors,"having the colour of earth or coffee"
texture-surface,"snow",a1,2092,,Y,imsky:adjectives/colors,"small soft white pieces (called flakes) of frozen water that fall from the sky in cold weather; this substance when it i"
texture-surface,"thick",a2,2115,,Y,imsky:adjectives/shape,"having a larger distance between opposite sides or surfaces than other similar objects or than normal"
texture-surface,"yellow",a1,2121,,Y,imsky:adjectives/colors,"having the colour of lemons or butter"
texture-surface,"gray",,2288,,Y,imsky:adjectives/colors,""
texture-surface,"round",a2,2365,Y,Y,imsky:adjectives/shape,"having a shape like a circle or a ball"
texture-surface,"silent",b1,2424,,Y,imsky:adjectives/sound,"where there is little or no sound; making little or no sound"
texture-surface,"narrow",a2,2491,,Y,imsky:adjectives/shape,"measuring a short distance from one side to the other, especially in relation to length"
texture-surface,"giant",b1,2563,,Y,imsky:adjectives/size,"very large; much larger or more important than similar things usually are"
texture-surface,"pink",a1,2634,,Y,imsky:adjectives/colors,"pale red in colour"
texture-surface,"jet",b2,2694,,Y,imsky:adjectives/colors,"a plane driven by jet engines"
texture-surface,"navy",,2695,,Y,imsky:adjectives/colors,""
texture-surface,"corn",,2934,,Y,imsky:adjectives/colors,""
texture-surface,"tomato",a1,3001,,Y,imsky:adjectives/colors,"a soft fruit with a lot of juice and shiny red skin that is eaten as a vegetable either raw or cooked"
clothes-details,"fly",a2,1083,,Y,manual-pin,"a small flying insect with two wings. There are many different types of fly and many of them spread disease."
clothes-details,"pocket",a2,1836,,Y,manual-pin,"a small piece of material like a small bag sewn into or onto a piece of clothing so that you can carry things in it"
clothes-details,"tear",b2,2059,,Y,manual-pin,"a hole that has been made in something by tearing"
clothes-details,"button",a2,2317,,Y,manual-pin,"a small round piece of metal, plastic, etc. that is sewn onto a piece of clothing and used for fastening two parts toget"
clothes-details,"iron",b1,2517,Y,Y,manual-pin,"a chemical element. Iron is a hard strong metal that is used to make steel and is also found in small quantities in bloo"
clothes-details,"jacket",a1,2599,,Y,manual-pin,"a piece of clothing worn on the top half of the body over a shirt, etc. that has arms and fastens down the front; a shor"
clothes-details,"snap",c1,2866,,Y,manual-pin,"to break something suddenly with a sharp noise; to be broken in this way"
clothes-details,"tight",b1,3059,,Y,manual-pin,"held or fixed in position securely; difficult to move, open or separate"
clothes-details,"alter",b2,3089,Y,,manual-pin,"to become different; to make somebody/something different"
clothes-details,"loose",b2,3155,,Y,manual-pin,"not securely fixed where it should be; able to become separated from something"
clothes-details,"leather",b1,3535,,Y,manual-pin,"material made by removing the hair or fur from animal skins and preserving the skins using special processes"
clothes-details,"patch",c1,3594,,,manual-pin,"a small area of something, especially one which is different from the area around it"
clothes-details,"boots",,,,,manual-pin,""
clothes-details,"jeans",a1,3955,,Y,manual-pin,"trousers made of denim (= a type of strong cotton)"
clothes-details,"cotton",b1,4052,,Y,manual-pin,"a plant grown in warm countries for the soft white hairs around its seeds that are used to make cloth and thread"
clothes-details,"skirt",a1,4220,Y,Y,manual-pin,"a piece of clothing that hangs from the middle part of the body"
clothes-details,"graphic",b2,4569,Y,,manual-pin,"connected with drawings and design, especially in the production of books, magazines, websites, etc."
clothes-details,"shorts",,,,,manual-pin,""
clothes-details,"silk",b2,4981,,,manual-pin,"fine soft thread produced by silkworms"
clothes-details,"sleeve",,4993,,,manual-pin,""
clothes-details,"collar",,5038,,,manual-pin,""
clothes-details,"strap",,,,,manual-pin,""
clothes-details,"hood",,,,,manual-pin,""
clothes-details,"floral",,,,,manual-pin,""
clothes-details,"underwear",b1,,,Y,manual-pin,"clothes that you wear under other clothes and next to the skin"
clothes-details,"nylon",,,,,manual-pin,""
clothes-details,"ribbon",,,,,manual-pin,""
clothes-details,"wool",b1,,,Y,manual-pin,"the soft hair that covers the body of sheep and some other animals"
clothes-details,"lace",,,,,manual-pin,""
clothes-details,"fleece",,,,,manual-pin,""
clothes-details,"zipper",,,,,manual-pin,""
clothes-details,"shoelace",,,,,manual-pin,""
clothes-details,"cuff",,,,,manual-pin,""
clothes-details,"seam",,,,,manual-pin,""
clothes-details,"hem",,,,,manual-pin,""
clothes-details,"wrinkle",,,,,manual-pin,""
clothes-details,"lining",,,,,manual-pin,""
clothes-details,"belt loop",,,,,manual-pin,""
clothes-details,"buckle",,,,,manual-pin,""
clothes-details,"velcro",,,,,manual-pin,""
clothes-details,"stitch",,,,,manual-pin,""
clothes-details,"embroidery",,,,,manual-pin,""
clothes-details,"fringe",,,,,manual-pin,""
clothes-details,"pleat",,,,,manual-pin,""
clothes-details,"ruffle",,,,,manual-pin,""
clothes-details,"sequin",,,,,manual-pin,""
clothes-details,"rhinestone",,,,,manual-pin,""
clothes-details,"undershirt",,,,,manual-pin,""
clothes-details,"tank top",,,,,manual-pin,""
clothes-details,"long sleeve",,,,,manual-pin,""
clothes-details,"sweatshirt",,,,,manual-pin,""
clothes-details,"hoodie",,,,,manual-pin,""
clothes-details,"pullover",,,,,manual-pin,""
clothes-details,"cardigan",,,,,manual-pin,""
clothes-details,"vest",,,,,manual-pin,""
clothes-details,"raincoat",,,,,manual-pin,""
clothes-details,"parka",,,,,manual-pin,""
clothes-details,"windbreaker",,,,,manual-pin,""
clothes-details,"scarf",,,,,manual-pin,""
clothes-details,"beanie",,,,,manual-pin,""
clothes-details,"mittens",,,,,manual-pin,""
clothes-details,"flip-flops",,,,,manual-pin,""
clothes-details,"sandals",,,,,manual-pin,""
clothes-details,"sneakers",,,,,manual-pin,""
clothes-details,"slippers",,,,,manual-pin,""
clothes-details,"pajamas",,,,,manual-pin,""
clothes-details,"robe",,,,,manual-pin,""
clothes-details,"apron",,,,,manual-pin,""
clothes-details,"overalls",,,,,manual-pin,""
clothes-details,"jumpsuit",,,,,manual-pin,""
clothes-details,"leggings",,,,,manual-pin,""
clothes-details,"blouse",,,,,manual-pin,""
clothes-details,"turtleneck",,,,,manual-pin,""
clothes-details,"crewneck",,,,,manual-pin,""
clothes-details,"v-neck",,,,,manual-pin,""
clothes-details,"denim",,,,,manual-pin,""
clothes-details,"polyester",,,,,manual-pin,""
clothes-details,"cashmere",,,,,manual-pin,""
clothes-details,"linen",,,,,manual-pin,""
clothes-details,"spandex",,,,,manual-pin,""
clothes-details,"flannel",,,,,manual-pin,""
clothes-details,"corduroy",,,,,manual-pin,""
clothes-details,"tweed",,,,,manual-pin,""
clothes-details,"plaid",,,,,manual-pin,""
clothes-details,"striped",,,,,manual-pin,""
clothes-details,"checkered",,,,,manual-pin,""
clothes-details,"paisley",,,,,manual-pin,""
clothes-details,"tie-dye",,,,,manual-pin,""
clothes-details,"baggy",,,,,manual-pin,""
clothes-details,"snug",,,,,manual-pin,""
clothes-details,"oversized",,,,,manual-pin,""
clothes-details,"cropped",,,,,manual-pin,""
clothes-details,"high-waisted",,,,,manual-pin,""
clothes-details,"mend",,,,,manual-pin,""
clothes-details,"tailor",,,,,manual-pin,""
clothes-details,"dry-clean",,,,,manual-pin,""
clothes-details,"hand wash",,,,,manual-pin,""
clothes-details,"wear",a1,542,,Y,yle:clothes,"to have something on your body as a piece of clothing, a decoration, etc."
clothes-details,"spot",b1,1287,,Y,yle:clothes,"a small round area that has a different colour or feels different from the surface it is on"
clothes-details,"shoe",a1,1524,,Y,yle:clothes,"one of a pair of objects usually made of leather or plastic that you wear on your feet"
clothes-details,"dress",a1,1641,,Y,yle:clothes,"a piece of clothing that is made in one piece and hangs down to cover the body as far as the legs, sometimes reaching to"
clothes-details,"shirt",a1,1928,,Y,yle:clothes,"a piece of clothing worn on the upper part of the body, made of light cloth, with sleeves and usually with a collar and "
clothes-details,"hat",a1,2028,,Y,yle:clothes,"a piece of clothing made to fit the head, often with a brim (= a flat edge that sticks out), usually worn out of doors"
clothes-details,"coat",a1,2580,,Y,yle:clothes,"a piece of outdoor clothing that is worn over other clothes to keep warm or dry. Coats have sleeves (= parts covering th"
clothes-details,"belt",a2,2683,,Y,yle:clothes,"a long narrow piece of leather, cloth, etc. that you wear around the middle part of your body"
clothes-details,"glove",b1,3527,,Y,yle:clothes,"a piece of clothing for the hand, made of wool, leather, etc. with separate parts for each finger and the thumb"
clothes-details,"costume",b1,3758,,Y,yle:clothes,"the clothes worn by people from a particular place or during a particular historical period"
clothes-details,"t-shirt",a1,3914,,Y,yle:clothes,"an informal shirt, usually with short sleeves (= arms) no collar or buttons, or just a few buttons at the top"
clothes-details,"pants",a2,,,Y,yle:clothes,"underpants or knickers"
clothes-details,"sock",a2,4505,,Y,yle:clothes,"a piece of clothing that is worn over the foot, ankle and lower part of the leg, especially inside a shoe"
clothes-details,"sweater",a1,,,Y,yle:clothes,"a piece of clothing for the upper part of the body, made of wool or cotton, with long sleeves"
clothes-details,"crown",c1,4026,,,yle:clothes,"an object in the shape of a circle, usually made of gold and precious stones, that a king or queen wears on his or her h"
clothes-details,"glasses",,,,,yle:clothes,""
clothes-details,"bracelet",,,,,yle:clothes,""
clothes-details,"sunglasses",,,,,yle:clothes,""
clothes-details,"necklace",,,,,yle:clothes,""
clothes-details,"swimsuit",,,,,yle:clothes,""
clothes-details,"spotted",,,,,yle:clothes,""
clothes-details,"stripe",,,,,yle:clothes,""
body-actions,"march",a1,1115,,Y,manual-pin,"the 3rd month of the year, between February and April"
body-actions,"wave",a2,1595,Y,Y,manual-pin,"a raised line of water that moves across the surface of the sea, ocean, etc."
body-actions,"lip",b1,1861,,Y,manual-pin,"either of the two soft edges at the opening to the mouth"
body-actions,"lean",b2,1862,,Y,manual-pin,"to bend or move from a straight position to a sloping position "
body-actions,"nod",c1,1996,,Y,manual-pin,"if you nod, nod your head or your head nods, you move your head up and down to show agreement, understanding, etc."
body-actions,"stretch",b2,2333,,,manual-pin,"an area of land or water, especially a long one"
body-actions,"palm",b2,2693,,Y,manual-pin,"a straight tree with a mass of long leaves at the top, growing in tropical countries. There are several types of palm tr"
body-actions,"tongue",b1,3022,,Y,manual-pin,"the soft part in the mouth that moves around, used for tasting, swallowing, speaking, etc."
body-actions,"hip",b2,3026,,Y,manual-pin,"the area at either side of the body between the top of the leg and the middle part of the body; the joint at the top of "
body-actions,"heel",b2,3408,,Y,manual-pin,"the back part of the foot below the ankle"
body-actions,"wander",b2,3572,,,manual-pin,"to walk slowly around or to a place, often without any particular sense of purpose or direction"
body-actions,"temple",b2,3670,,,manual-pin,"a building used for religious worship, especially in religions other than Christianity"
body-actions,"shrug",c1,3846,,,manual-pin,"to raise your shoulders and then drop them to show that you do not know or care about something"
body-actions,"wrist",b2,4107,,,manual-pin,"the joint between the hand and the arm"
body-actions,"crawl",c1,4165,,,manual-pin,"to move forward on your hands and knees or with your body close to the ground"
body-actions,"elbow",b2,4241,,,manual-pin,"the joint between the upper and lower parts of the arm where it bends in the middle"
body-actions,"sweat",,4252,,,manual-pin,""
body-actions,"ankle",a2,4303,,Y,manual-pin,"the joint connecting the foot to the leg; the narrow part of the leg just above the ankle joint"
body-actions,"chin",,4428,,,manual-pin,""
body-actions,"forehead",,4447,,,manual-pin,""
body-actions,"jaw",,4513,,,manual-pin,""
body-actions,"sole",c1,4638,,,manual-pin,"only; single"
body-actions,"gasp",,4716,,,manual-pin,""
body-actions,"spit",,4802,,,manual-pin,""
body-actions,"thigh",,5023,,,manual-pin,""
body-actions,"eyebrow",,5029,,,manual-pin,""
body-actions,"sprint",,,,,manual-pin,""
body-actions,"spine",c1,,,,manual-pin,"the row of small bones that are connected together down the middle of the back"
body-actions,"blink",,,,,manual-pin,""
body-actions,"yawn",,,,,manual-pin,""
body-actions,"sneeze",,,,,manual-pin,""
body-actions,"cough",,,,,manual-pin,""
body-actions,"shiver",,,,,manual-pin,""
body-actions,"limp",,,,,manual-pin,""
body-actions,"itch",,,,,manual-pin,""
body-actions,"numb",,,,,manual-pin,""
body-actions,"dizzy",,,,,manual-pin,""
body-actions,"sore",,,,,manual-pin,""
body-actions,"sniff",,,,,manual-pin,""
body-actions,"frown",,,,,manual-pin,""
body-actions,"flinch",,,,,manual-pin,""
body-actions,"wince",,,,,manual-pin,""
body-actions,"twitch",,,,,manual-pin,""
body-actions,"hiccup",,,,,manual-pin,""
body-actions,"burp",,,,,manual-pin,""
body-actions,"belch",,,,,manual-pin,""
body-actions,"gag",,,,,manual-pin,""
body-actions,"choke",,,,,manual-pin,""
body-actions,"cramp",,,Y,,manual-pin,""
body-actions,"bruise",,,,,manual-pin,""
body-actions,"scab",,,,,manual-pin,""
body-actions,"blister",,,,,manual-pin,""
body-actions,"rash",,,,,manual-pin,""
body-actions,"wheeze",,,,,manual-pin,""
body-actions,"snore",,,,,manual-pin,""
body-actions,"drool",,,,,manual-pin,""
body-actions,"grin",c1,,,,manual-pin,"a wide smile"
body-actions,"pout",,,,,manual-pin,""
body-actions,"fingernail",,,,,manual-pin,""
body-actions,"toenail",,,,,manual-pin,""
body-actions,"eyelash",,,,,manual-pin,""
body-actions,"eyelid",,,,,manual-pin,""
body-actions,"gums",,,,,manual-pin,""
body-actions,"cheekbone",,,,,manual-pin,""
body-actions,"collarbone",,,,,manual-pin,""
body-actions,"ribs",,,,,manual-pin,""
body-actions,"calf",,,,,manual-pin,""
body-actions,"kneecap",,,,,manual-pin,""
body-actions,"shin",,,,,manual-pin,""
body-actions,"knuckle",,,,,manual-pin,""
body-actions,"earlobe",,,,,manual-pin,""
body-actions,"nostril",,,,,manual-pin,""
body-actions,"eardrum",,,,,manual-pin,""
body-actions,"eyeball",,,,,manual-pin,""
body-actions,"pinky",,,,,manual-pin,""
body-actions,"index finger",,,,,manual-pin,""
body-actions,"middle finger",,,,,manual-pin,""
body-actions,"ring finger",,,,,manual-pin,""
body-actions,"flex",,,,,manual-pin,""
body-actions,"crouch",,,,,manual-pin,""
body-actions,"kneel",,,,,manual-pin,""
body-actions,"slouch",,,,,manual-pin,""
body-actions,"tiptoe",,,,,manual-pin,""
body-actions,"tumble",,,,,manual-pin,""
body-actions,"jog",,,,,manual-pin,""
body-actions,"stroll",,,,,manual-pin,""
body-actions,"look",a2,81,,Y,imsky:verbs/look,"an act of looking at somebody/something"
body-actions,"back",a2,108,,Y,yle:body_and_face,"located behind or at the back of something"
body-actions,"hand",a1,194,,Y,yle:body_and_face,"the part of the body at the end of the arm, including the fingers and thumb"
body-actions,"head",a1,278,,Y,yle:body_and_face,"the part of the body on top of the neck containing the eyes, nose, mouth and brain"
body-actions,"eye",a1,283,,Y,yle:body_and_face,"either of the two organs on the face that you see with"
body-actions,"sit",a1,318,,Y,imsky:verbs/movement,"to rest your weight on your bottom with your back straight, for example on/in a chair"
body-actions,"body",a1,348,Y,Y,yle:body_and_face,"the whole physical structure of a human or an animal"
body-actions,"stay",a2,361,,Y,imsky:verbs/movement,"a period of staying; a visit"
body-actions,"face",a1,369,Y,Y,yle:body_and_face,"the front part of the head, where the eyes, nose and mouth are "
body-actions,"walk",a1,384,,Y,imsky:verbs/movement,"a journey on foot, usually for pleasure or exercise"
body-actions,"foot",a1,458,,Y,yle:body_and_face,"the lowest part of the leg, below the ankle, on which a person or an animal stands"
body-actions,"view",a2,528,,Y,imsky:verbs/look,"what you can see from a particular place or position, especially beautiful countryside"
body-actions,"arm",a1,601,,Y,yle:body_and_face,"either of the two long parts that stick out from the top of the body and connect the shoulders to the hands"
body-actions,"hair",a1,673,,Y,yle:body_and_face,"the substance that looks like a mass of fine threads growing on a person's head"
body-actions,"race",a2,730,,Y,imsky:verbs/movement,"a competition between people, animals, vehicles, etc. to see which one is the faster or fastest"
body-actions,"rock",a2,963,,Y,imsky:verbs/movement,"the hard solid material that forms part of the surface of the earth and some other planets"
body-actions,"smile",a2,1308,,Y,yle:body_and_face,"the expression that you have on your face when you are happy or you think something is funny, in which the corners of yo"
body-actions,"jump",a2,1365,,Y,imsky:verbs/movement,"an act of jumping"
body-actions,"speed",a2,1505,Y,Y,imsky:verbs/movement,"the rate at which somebody/something moves or travels"
body-actions,"ear",a1,1569,,Y,yle:body_and_face,"either of the organs on the sides of the head that you hear with"
body-actions,"knee",a2,1781,,Y,yle:body_and_face,"the joint between the top and bottom parts of the leg where it bends in the middle"
body-actions,"tooth",a1,1933,,Y,yle:body_and_face,"any of the hard white structures in the mouth used for biting food"
body-actions,"nose",a1,1972,,Y,yle:body_and_face,"the part of the face that sticks out above the mouth, used for breathing and smelling things"
body-actions,"stomach",a2,2728,,Y,yle:body_and_face,"the organ inside the body where food goes when you eat it"
body-actions,"glance",c1,2947,Y,,imsky:verbs/look,"a quick look"
body-actions,"glimpse",c1,,Y,,imsky:verbs/look,"a sight of somebody/something for a very short time, when you do not see the person or thing completely"
body-actions,"gallop",,,Y,,imsky:verbs/movement,""
body-actions,"ramble",,,Y,,imsky:verbs/movement,""
body-actions,"stand",b2,329,,,imsky:verbs/movement,"an attitude towards something or an opinion that you make clear to people"
body-actions,"stare",b2,1449,,,imsky:verbs/look,"to look at somebody/something for a long time"
body-actions,"rush",b2,2282,,,imsky:verbs/movement,"a sudden strong movement or action"
body-actions,"spin",c1,2897,,,imsky:verbs/movement,"a very fast turning movement"
body-actions,"hurry",b1,2937,,,imsky:verbs/movement,"the need or wish to get something done quickly"
body-actions,"toe",b1,3632,,,yle:body_and_face,"one of the five small parts that stick out from the foot; any similar part on the foot of an animal or bird"
body-actions,"skip",c1,3737,,,imsky:verbs/movement,"to move forwards lightly and quickly making a little jump with each step"
body-actions,"scan",b1,4211,,,imsky:verbs/look,"to look quickly but not very carefully at a document, etc."
body-actions,"hop",,,,,imsky:verbs/movement,""
body-actions,"dash",,,,,imsky:verbs/movement,""
body-actions,"glare",,,,,imsky:verbs/look,""
body-actions,"leer",,,,,imsky:verbs/look,""
body-actions,"peek",,,,,imsky:verbs/look,""
body-actions,"peep",,,,,imsky:verbs/look,""
body-actions,"squint",,,,,imsky:verbs/look,""
body-actions,"amble",,,,,imsky:verbs/movement,""
precise-actions,"drop",b1,723,,Y,manual-pin,"a very small amount of liquid that forms a round shape"
precise-actions,"fill",a1,777,,Y,manual-pin,"to make something full of something; to become full of something"
precise-actions,"sort",a2,837,,Y,manual-pin,"a group or type of people or things that are similar in a particular way"
precise-actions,"shake",b1,1131,,Y,manual-pin,"an act of shaking somebody/something"
precise-actions,"shut",a2,1134,,Y,manual-pin,"not open"
precise-actions,"grab",b2,1493,,Y,manual-pin,"to take or hold somebody/something with your hand suddenly or roughly"
precise-actions,"spread",b2,1587,,,manual-pin,"an increase in the amount or number of something that there is, or in the area that is affected by something"
precise-actions,"kick",b1,1591,,Y,manual-pin,"a movement with the foot or the leg, usually to hit something with the foot"
precise-actions,"tie",a2,1654,,,manual-pin,"a long, narrow piece of cloth worn around the neck, especially by men, with a knot in front"
precise-actions,"lift",a2,1681,,Y,manual-pin,"a machine that carries people or goods up and down to different levels in a building or a mine"
precise-actions,"empty",a2,1832,,Y,manual-pin,"with no people or things inside"
precise-actions,"knock",b1,2005,,Y,manual-pin,"the sound of somebody hitting a door, window, etc. with their hand or with something hard to attract attention"
precise-actions,"tear",b2,2059,,Y,manual-pin,"a hole that has been made in something by tearing"
precise-actions,"click",b1,2177,,Y,manual-pin,"the act of pressing the button on a computer mouse or touchpad"
precise-actions,"button",a2,2317,,Y,manual-pin,"a small round piece of metal, plastic, etc. that is sewn onto a piece of clothing and used for fastening two parts toget"
precise-actions,"pour",b1,2319,,Y,manual-pin,"to make a liquid or other substance flow from a container in a continuous stream, especially by holding the container at"
precise-actions,"pack",b1,2368,,Y,manual-pin,"a container, usually made of paper, that holds a number of the same thing or an amount of something, ready to be sold"
precise-actions,"stir",c1,2411,Y,Y,manual-pin,"to move a liquid or substance around, using a spoon or something similar, in order to mix it completely"
precise-actions,"load",b2,2419,,Y,manual-pin,"something that is being carried (usually in large amounts) by a person, vehicle, etc."
precise-actions,"bend",b1,2615,,Y,manual-pin,"a curve or turn, especially in a road or river"
precise-actions,"toss",c1,2685,,Y,manual-pin,"to throw something lightly or carelessly"
precise-actions,"snap",c1,2866,,Y,manual-pin,"to break something suddenly with a sharp noise; to be broken in this way"
precise-actions,"tap",b2,3052,,Y,manual-pin,"a device for controlling the flow of water from a pipe into a bath or sink"
precise-actions,"plug",c1,,,,manual-pin,"a small plastic object with two or three metal pins that connects a piece of electrical equipment to the main supply of "
precise-actions,"rub",b2,3291,,Y,manual-pin,"to move your hand, a cloth, etc., backwards and forwards over a surface while pressing it"
precise-actions,"thread",c1,3301,,,manual-pin,"a thin string of cotton, wool, silk, etc. used for sewing or making cloth"
precise-actions,"squeeze",c1,3391,,Y,manual-pin,"to press something, especially with your fingers"
precise-actions,"crack",b2,3406,,Y,manual-pin,"a line on the surface of something where it has broken but not split into separate parts"
precise-actions,"rip",c1,3422,,Y,manual-pin,"to tear something or to become torn, often suddenly or violently"
precise-actions,"dump",b2,3545,,,manual-pin,"to get rid of something you do not want, especially in a place that is not suitable"
precise-actions,"flip",,3723,,,manual-pin,""
precise-actions,"slice",b1,3862,,Y,manual-pin,"a thin flat piece of bread, meat, cheese, etc. that has been cut off a larger piece; a piece of cake that has been cut f"
precise-actions,"strain",c1,3902,,,manual-pin,"pressure on a system or relationship because great demands are being placed on it"
precise-actions,"spill",b2,3934,,,manual-pin,"to flow over the edge of a container by accident; to make liquid do this"
precise-actions,"twist",c1,4113,,,manual-pin,"the action of turning something with your hand, or of turning a part of your body"
precise-actions,"fold",b2,4131,Y,,manual-pin,"a part of something, especially cloth, that is folded or hangs as if it had been folded"
precise-actions,"crush",c1,4347,,,manual-pin,"to press something so hard that it is damaged or injured, or loses its shape"
precise-actions,"shove",,4441,,,manual-pin,""
precise-actions,"pat",,,,,manual-pin,""
precise-actions,"unfold",b2,4833,,,manual-pin,"to spread open or flat something that has previously been folded; to become open and flat"
precise-actions,"polish",,,Y,,manual-pin,""
precise-actions,"chop",b2,4836,,,manual-pin,"to cut something into pieces with a sharp tool such as a knife"
precise-actions,"scratch",b2,4854,,,manual-pin,"a mark, a cut or an injury made by scratching somebody’s skin or the surface of something"
precise-actions,"peel",,4924,,,manual-pin,""
precise-actions,"stack",,4932,,,manual-pin,""
precise-actions,"lace",,,,,manual-pin,""
precise-actions,"poke",,,,,manual-pin,""
precise-actions,"pinch",,,,,manual-pin,""
precise-actions,"scrape",,,,,manual-pin,""
precise-actions,"tug",,,,,manual-pin,""
precise-actions,"wring",,,,,manual-pin,""
precise-actions,"unplug",,,,,manual-pin,""
precise-actions,"sprinkle",,,,,manual-pin,""
precise-actions,"whisk",,,,,manual-pin,""
precise-actions,"mash",,,,,manual-pin,""
precise-actions,"grind",c1,,,,manual-pin,"to break or press something into very small pieces between two hard surfaces or using a special machine"
precise-actions,"wiggle",,,,,manual-pin,""
precise-actions,"jiggle",,,,,manual-pin,""
precise-actions,"rinse off",,,,,manual-pin,""
